NM,length,ratio,assembly
386,2440,0.158196721311475,CHM1
385,2429,0.15850144092219,CHM1
380,2431,0.156314273961333,CHM1
386,2428,0.158978583196046,CHM1
377,2411,0.15636665284114498,CHM1
403,2397,0.168126825198164,CHM1
379,2429,0.15603128859613002,CHM1
383,2438,0.157095980311731,CHM1
383,2438,0.157095980311731,CHM1
422,2265,0.18631346578366398,CHM1
354,2243,0.157824342398573,CHM1
391,2428,0.161037891268534,CHM1
399,2302,0.173327541268462,CHM1
381,2413,0.157894736842105,CHM1
388,2438,0.15914684167350301,CHM1
376,2424,0.155115511551155,CHM1
380,2430,0.15637860082304503,CHM1
392,2426,0.161582852431987,CHM1
378,2256,0.16755319148936199,CHM1
403,2415,0.166873706004141,CHM1
399,2433,0.163995067817509,CHM1
361,2433,0.14837648993012698,CHM1
342,2256,0.151595744680851,CHM1
368,2417,0.152254861398428,CHM1
376,2397,0.156862745098039,CHM1
393,2416,0.162665562913907,CHM1
352,2251,0.156374944469125,CHM1
376,2416,0.155629139072848,CHM1
393,2311,0.170056252704457,CHM1
384,2425,0.158350515463918,CHM1
381,2423,0.15724308708213,CHM1
393,2425,0.162061855670103,CHM1
381,2409,0.158156911581569,CHM1
384,2412,0.15920398009950198,CHM1
407,2462,0.165312753858652,CHM1
399,2427,0.164400494437577,CHM1
386,2424,0.159240924092409,CHM1
386,2425,0.159175257731959,CHM1
385,2425,0.15876288659793802,CHM1
385,2423,0.158893933140735,CHM1
344,2168,0.158671586715867,CHM1
389,2419,0.160810252170318,CHM1
413,2300,0.179565217391304,CHM1
226,2227,0.101481814099686,CHM1
9,2135,0.0042154566744730705,CHM1
369,30292,0.0121814340419913,CHM13
375,28831,0.0130068329228955,CHM13
202,39914,0.00506088089392193,CHM13
120,16891,0.0071043751110058595,CHM13
331,24679,0.0134122128125127,CHM13
181,13758,0.0131559819741241,CHM13
167,17884,0.00933795571460523,CHM13
107,24665,0.00433813095479424,CHM13
81,17464,0.00463811268896015,CHM13
571,75745,0.007538451382929571,CHM13
86,13390,0.00642270351008215,CHM13
194,20768,0.00934129429892142,CHM13
133,21178,0.006280101992633871,CHM13
86,14038,0.00612622880752244,CHM13
75,25003,0.0029996400431948197,CHM13
517,67877,0.007616718476066999,CHM13
244,17093,0.0142748493535365,CHM13
965,167649,0.00575607370160275,CHM13
372,220491,0.00168714369293985,CHM13
433,80686,0.0053664824133059,CHM13
464,18809,0.0246690414163432,CHM13
1002,230056,0.00435546127899294,CHM13
120,112106,0.0010704154996164302,CHM13
3556,26333,0.135039684046634,CHM13
6132,30627,0.200215496130865,CHM13
2200,190632,0.0115405598220656,CHM13
353,81465,0.00433314920518014,CHM13
11575,1298824,0.00891190800293188,CHM13
2555,1293219,0.00197569011899763,CHM13
144,19361,0.007437632353700741,CHM13
63,20281,0.00310635570238154,CHM13
473,57893,0.00817024510735322,CHM13
129,16819,0.00766989714013913,CHM13
724,127384,0.005683602336243171,CHM13
272,22857,0.0119000743754648,CHM13
240,33293,0.0072087225542906905,CHM13
2498,1022876,0.00244213374837224,CHM13
537,24535,0.0218871000611372,CHM13
129,18059,0.007143252671798001,CHM13
105,15210,0.00690335305719921,CHM13
450,14054,0.032019353920592006,CHM13
444,13573,0.0327120017682163,CHM13
250,50436,0.00495677690538504,CHM13
198,24323,0.00814044320190766,CHM13
62,26787,0.0023145555679994,CHM13
114,30091,0.00378850819181815,CHM13
106,21021,0.0050425764711479,CHM13
600,49499,0.0121214569991313,CHM13
403,25929,0.0155424428246365,CHM13
443,78721,0.00562746916324742,CHM13
968,29930,0.0323421316404945,CHM13
191,21363,0.00894069185039555,CHM13
3403,1011309,0.00336494582763527,CHM13
1707,868948,0.00196444436260858,CHM13
2921,1098765,0.00265843924770083,CHM13
239,20571,0.0116182976034223,CHM13
2190,524715,0.00417369429118665,CHM13
263,32915,0.00799027798875892,CHM13
1334,1073604,0.00124254380572353,CHM13
151,17704,0.00852914595571622,CHM13
2979,1533505,0.00194260859925465,CHM13
113,30931,0.0036532928130354704,CHM13
162,18215,0.00889376887180895,CHM13
2210,1379239,0.00160233288066825,CHM13
3710,2626205,0.00141268484371936,CHM13
45,35091,0.0012823800974608901,CHM13
207,14077,0.0147048376784826,CHM13
4437,2605520,0.00170292302496239,CHM13
46,6780,0.00678466076696165,CHM13
1332,132140,0.0100802179506584,CHM13
145,20220,0.00717111770524233,CHM13
294,13250,0.022188679245282998,CHM13
10788,5303474,0.0020341383779764,CHM13
123,33264,0.0036976911976912,CHM13
3225,980192,0.00329017172145865,CHM13
223,47910,0.00465456063452306,CHM13
157,48915,0.00320964939180211,CHM13
64,36815,0.00173842183892435,CHM13
70,15432,0.0045360290305858,CHM13
47,29430,0.0015970098538905901,CHM13
134,44703,0.00299756168489811,CHM13
101,21351,0.0047304575898084395,CHM13
4325,2227463,0.00194167086052608,CHM13
3172,1160585,0.00273310442578527,CHM13
4418,2168598,0.00203726094001747,CHM13
391,279529,0.0013987815217741302,CHM13
59,13113,0.00449935178830169,CHM13
88,32777,0.00268480947005522,CHM13
2558,1627834,0.00157141330135628,CHM13
1054,125607,0.008391252079900009,CHM13
281,11894,0.02362535732302,CHM13
13,27488,0.00047293364377182803,CHM13
640,154492,0.00414260932604924,CHM13
439,54711,0.00802398055235693,CHM13
47,12382,0.0037958326603133603,CHM13
72,16974,0.004241781548250271,CHM13
242,18743,0.0129114869551299,CHM13
1288,33737,0.0381776684352491,CHM13
303,17795,0.0170272548468671,CHM13
419,71426,0.00586621118360261,CHM13
411,36770,0.0111775904269785,CHM13
177,60534,0.00292397660818713,CHM13
143,21915,0.00652521104266484,CHM13
189,28377,0.00666032350142721,CHM13
30,30307,0.000989870326987165,CHM13
140,13877,0.0100886358723067,CHM13
102,33928,0.0030063664230134397,CHM13
240,12034,0.0199434934352667,CHM13
392,32919,0.0119080166469212,CHM13
19,14130,0.0013446567586695,CHM13
55,32043,0.0017164435290079,CHM13
220,18843,0.0116754232340922,CHM13
131,50500,0.00259405940594059,CHM13
150,18037,0.00831623884237955,CHM13
278,20876,0.0133167273424028,CHM13
180,17930,0.0100390407138873,CHM13
39,33020,0.0011811023622047198,CHM13
138,35865,0.00384776244249268,CHM13
24,11966,0.00200568276784222,CHM13
164,184172,0.0008904719501335711,CHM13
161,58167,0.00276789244760775,CHM13
503,20109,0.0250136754686956,CHM13
446,17790,0.0250702641933671,CHM13
484,20860,0.02320230105465,CHM13
261,14852,0.0175733907891193,CHM13
255,17256,0.0147774687065369,CHM13
588,18247,0.0322244752562065,CHM13
290,15884,0.0182573659027953,CHM13
334,13521,0.0247023149175357,CHM13
352,24713,0.0142435155586129,CHM13
1324,32655,0.0405450926351248,CHM13
363,16487,0.0220173470006672,CHM13
302,12845,0.0235110938108213,CHM13
685,34143,0.0200626775620186,CHM13
883,28045,0.031485113210911,CHM13
557,27799,0.020036691967336998,CHM13
557,22110,0.0251922207146088,CHM13
708,14934,0.047408597830454,CHM13
458,28435,0.0161069104976262,CHM13
815,29684,0.0274558684813367,CHM13
729,12307,0.0592345819452344,CHM13
850,13849,0.0613762726550653,CHM13
2317,31318,0.0739830129637908,CHM13
732,11639,0.0628920010310164,CHM13
3423,22730,0.150593928728553,CHM13
896,12877,0.0695814242447775,CHM13
731,12929,0.0565395622244567,CHM13
913,12862,0.0709842948219561,CHM13
1791,23326,0.0767812741147218,CHM13
1890,22233,0.0850087707461881,CHM13
2699,27119,0.0995243187433165,CHM13
1486,22637,0.0656447409108981,CHM13
2820,28746,0.0981006053016072,CHM13
3346,29318,0.114127839552493,CHM13
1940,20282,0.0956513164382211,CHM13
1760,19692,0.0893763965061954,CHM13
2499,27012,0.0925144380275433,CHM13
1755,17557,0.0999601298627328,CHM13
3176,26234,0.12106426774414901,CHM13
1623,18854,0.0860825289063329,CHM13
1823,18939,0.0962564021331644,CHM13
2036,18783,0.108395889900442,CHM13
1430,18545,0.0771097330816932,CHM13
2238,17643,0.126849175310321,CHM13
1591,17512,0.0908519872087711,CHM13
989,16837,0.0587396804656412,CHM13
567,13790,0.0411167512690355,CHM13
666,9424,0.0706706281833616,CHM13
748,15670,0.0477345245692406,CHM13
1537,16375,0.0938625954198473,CHM13
1047,17740,0.0590191657271702,CHM13
2283,18175,0.125612104539202,CHM13
800,17750,0.0450704225352113,CHM13
1202,17416,0.0690169958658705,CHM13
950,8171,0.116264839064986,CHM13
1194,14309,0.0834439863023272,CHM13
1474,10263,0.143622722400857,CHM13
752,16234,0.0463225329555255,CHM13
903,9846,0.0917123705057891,CHM13
1207,17889,0.06747163061099,CHM13
1002,17904,0.0559651474530831,CHM13
1115,14701,0.0758451805999592,CHM13
967,17643,0.0548092727994105,CHM13
1267,16698,0.0758773505809079,CHM13
1271,14990,0.0847898599066044,CHM13
845,15568,0.0542780061664954,CHM13
857,17086,0.0501580241133091,CHM13
821,16528,0.0496732817037754,CHM13
1017,17856,0.0569556451612903,CHM13
1069,17680,0.0604638009049774,CHM13
680,13149,0.0517149593124953,CHM13
836,15636,0.0534663596827833,CHM13
875,17773,0.0492319810949193,CHM13
1427,17310,0.0824378971692663,CHM13
1091,13552,0.0805047225501771,CHM13
647,14441,0.0448029914825843,CHM13
1072,15245,0.0703181370941292,CHM13
1116,17371,0.064245006044557,CHM13
1382,17570,0.0786568013659647,CHM13
1472,16157,0.0911060221575788,CHM13
765,15726,0.0486455551316292,CHM13
783,16923,0.0462683921290551,CHM13
1840,15132,0.12159661644197699,CHM13
828,16416,0.0504385964912281,CHM13
391,8137,0.0480521076563844,CHM13
955,14941,0.0639180777725721,CHM13
1312,13754,0.0953904318743638,CHM13
2663,13739,0.19382778950433102,CHM13
803,15749,0.050987364277097,CHM13
1382,13678,0.10103816347419199,CHM13
980,14822,0.0661179328025908,CHM13
1823,15388,0.11846893683389699,CHM13
625,12815,0.0487709715177526,CHM13
721,15125,0.0476694214876033,CHM13
1310,14905,0.087889969808789,CHM13
921,12947,0.0711361705414382,CHM13
871,13580,0.0641384388807069,CHM13
189,5271,0.0358565737051793,CHM13
1464,28952,0.050566454821774,CHM13
134,16923,0.007918217810080959,CHM13
116,16419,0.00706498568731348,CHM13
119,16444,0.00723668207248845,CHM13
171,15346,0.0111429688518181,CHM13
146,13094,0.0111501451046281,CHM13
994,50668,0.0196179047919792,CHM13
453,42529,0.0106515554092502,CHM13
1020,37129,0.0274717875515096,CHM13
312,20870,0.0149496885481552,CHM13
331,30882,0.0107182177320122,CHM13
171,21580,0.00792400370713624,CHM13
503,27657,0.0181870774125899,CHM13
364,25743,0.0141397661500214,CHM13
393,26949,0.0145831014137816,CHM13
245,27616,0.00887166859791425,CHM13
779,23707,0.0328594929767579,CHM13
388,26263,0.0147736359136428,CHM13
239,24196,0.00987766572987271,CHM13
309,29564,0.0104519009606278,CHM13
376,26519,0.0141785135186093,CHM13
144,18370,0.00783886771910724,CHM13
250,20101,0.0124371921794936,CHM13
461,18205,0.0253227135402362,CHM13
323,12209,0.0264558931935457,CHM13
346,9824,0.0352198697068404,CHM13
498,18117,0.0274879947011095,CHM13
2365,22790,0.10377358490566001,CHM13
2758,39034,0.0706563508735974,CHM13
3278,27559,0.11894480931818999,CHM13
3105,40340,0.07697074863658901,CHM13
4653,28676,0.162261124285116,CHM13
2071,20989,0.0986707322883415,CHM13
1297,19308,0.0671742282991506,CHM13
3868,50137,0.0771486128009255,CHM13
1192,19851,0.0600473527781976,CHM13
4262,54443,0.0782837095678049,CHM13
1824,26934,0.0677210960124749,CHM13
2433,25066,0.0970637516955238,CHM13
1765,21373,0.0825808262761428,CHM13
1674,21686,0.0771926588582496,CHM13
4363,53007,0.0823098836002792,CHM13
1772,21351,0.0829937707835699,CHM13
4151,52445,0.079149585279817,CHM13
1738,24606,0.0706331788994554,CHM13
3820,50509,0.0756300857272961,CHM13
4232,51892,0.0815539967625067,CHM13
2610,34806,0.0749870711946216,CHM13
1288,22604,0.0569810652981773,CHM13
1473,21848,0.0674203588429147,CHM13
1160,15013,0.0772663691467395,CHM13
1011,15548,0.0650244404425007,CHM13
1298,19220,0.0675338189386056,CHM13
2900,22487,0.128963401076177,CHM13
2834,50176,0.0564811862244898,CHM13
1190,16996,0.0700164744645799,CHM13
2430,32949,0.0737503414367659,CHM13
2502,42694,0.0586030824003373,CHM13
879,13195,0.0666161424782114,CHM13
1862,22437,0.0829879217364175,CHM13
1959,28178,0.0695223223791611,CHM13
1030,17496,0.0588705989940558,CHM13
2696,19993,0.134847196518782,CHM13
1482,21879,0.0677361853832442,CHM13
1062,16982,0.0625368036744789,CHM13
629,14139,0.044486880260273,CHM13
1292,19244,0.0671378091872792,CHM13
2810,33443,0.0840235624794426,CHM13
937,13667,0.0685593034316236,CHM13
1068,15587,0.0685186373259768,CHM13
2296,18164,0.126403875798282,CHM13
4598,35231,0.13051006216116498,CHM13
2562,19479,0.13152625904820597,CHM13
749,13804,0.0542596348884381,CHM13
1778,25291,0.0703016883476336,CHM13
1304,22432,0.0581312410841655,CHM13
600,13474,0.0445302063232893,CHM13
1257,18877,0.0665889707050909,CHM13
1769,25828,0.0684915595477776,CHM13
1003,18119,0.0553562558640102,CHM13
1885,21798,0.0864758234700431,CHM13
554,13618,0.0406814510207079,CHM13
713,12027,0.0592832792882681,CHM13
2246,42431,0.052932997101176,CHM13
2075,20288,0.10227720820189301,CHM13
858,13356,0.064240790655885,CHM13
1894,29874,0.0633996117024838,CHM13
858,17038,0.0503580232421646,CHM13
1880,29306,0.0641506858663755,CHM13
1326,18443,0.0718971967684216,CHM13
2564,38582,0.0664558602457104,CHM13
1973,29599,0.06665765735328899,CHM13
1372,22650,0.0605739514348786,CHM13
639,13164,0.0485414767547858,CHM13
898,13669,0.06569610066574,CHM13
569,12853,0.0442698202754221,CHM13
1199,13064,0.0917789344764238,CHM13
1582,26741,0.0591600912456527,CHM13
731,13894,0.052612638549014004,CHM13
1251,21650,0.0577829099307159,CHM13
685,14423,0.047493586632462004,CHM13
755,12432,0.0607303732303732,CHM13
1351,9298,0.145300064530006,CHM13
1014,19464,0.0520961775585697,CHM13
1277,21500,0.0593953488372093,CHM13
1849,38634,0.0478593984573174,CHM13
535,13060,0.0409647779479326,CHM13
559,12864,0.0434546019900498,CHM13
2600,46814,0.0555389413423335,CHM13
1844,23748,0.077648644096345,CHM13
1005,15606,0.064398308342945,CHM13
497,12490,0.0397918334667734,CHM13
2054,37898,0.0541981107182437,CHM13
1424,22969,0.0619966041185946,CHM13
615,14569,0.0422129178392477,CHM13
539,12267,0.0439390233961034,CHM13
1337,21193,0.0630868683055726,CHM13
913,17279,0.052838705943631,CHM13
684,14169,0.0482744018632225,CHM13
1065,15514,0.0686476730694856,CHM13
2192,28331,0.0773710776181568,CHM13
800,13484,0.0593295757935331,CHM13
608,12406,0.0490085442527809,CHM13
3616,53029,0.0681891040751287,CHM13
843,14217,0.0592952099599072,CHM13
1049,16858,0.0622256495432436,CHM13
1218,20645,0.0589973359166869,CHM13
567,12706,0.0446245868093814,CHM13
1869,30004,0.0622916944407412,CHM13
897,15393,0.0582732410836094,CHM13
472,11577,0.0407704932193142,CHM13
1059,20111,0.0526577494903287,CHM13
619,13228,0.0467946779558512,CHM13
824,13958,0.0590342455939246,CHM13
569,12396,0.0459019038399484,CHM13
496,12235,0.0405394360441357,CHM13
1310,22759,0.0575596467331605,CHM13
610,11765,0.0518487037824054,CHM13
1997,14562,0.13713775580277401,CHM13
1532,27233,0.0562552785223809,CHM13
3633,45052,0.0806401491609696,CHM13
961,15404,0.0623863931446378,CHM13
1272,22327,0.0569713799435661,CHM13
1407,20099,0.0700034827603363,CHM13
607,11922,0.0509142761281664,CHM13
483,11701,0.041278523203145,CHM13
739,11354,0.0650871939404615,CHM13
2315,26218,0.0882981157983065,CHM13
1136,17491,0.0649476873820822,CHM13
2739,37894,0.0722805721222357,CHM13
4106,53322,0.0770038633209557,CHM13
3762,25900,0.145250965250965,CHM13
891,14713,0.0605586895942364,CHM13
1515,21700,0.069815668202765,CHM13
3724,57286,0.0650071570715358,CHM13
1107,12248,0.0903821032005225,CHM13
735,12416,0.0591978092783505,CHM13
1840,17766,0.10356861420691199,CHM13
512,10999,0.0465496863351214,CHM13
1782,23696,0.07520256583389599,CHM13
1415,26322,0.0537573132740673,CHM13
1544,26693,0.0578428801558461,CHM13
2408,28152,0.0855356635407786,CHM13
437,10984,0.0397851420247633,CHM13
2145,24498,0.0875581680137154,CHM13
471,11314,0.0416298391373519,CHM13
1610,26161,0.0615419899850923,CHM13
4852,59889,0.0810165472791331,CHM13
1564,23120,0.0676470588235294,CHM13
1474,20972,0.0702841884417318,CHM13
1458,20996,0.0694417984377977,CHM13
1413,20995,0.0673017385091688,CHM13
924,14373,0.0642872051763724,CHM13
922,14344,0.0642777467930842,CHM13
3296,43696,0.0754302453313805,CHM13
1397,15234,0.0917027701194696,CHM13
1439,19524,0.0737041589838148,CHM13
902,13195,0.0683592269799166,CHM13
1093,15237,0.0717332808295596,CHM13
2112,28350,0.0744973544973545,CHM13
1128,10756,0.10487169951654901,CHM13
1206,15960,0.0755639097744361,CHM13
1041,8239,0.12635028522879,CHM13
2461,24539,0.100289335343739,CHM13
2255,30559,0.0737916816649759,CHM13
1937,28763,0.0673434620867086,CHM13
2168,30730,0.0705499511877644,CHM13
1501,20069,0.0747919677113957,CHM13
1431,17231,0.0830479948929255,CHM13
1111,16826,0.0660287650065375,CHM13
1089,9611,0.11330766829674302,CHM13
2803,41964,0.0667953483938614,CHM13
795,11438,0.0695051582444483,CHM13
1704,25164,0.0677157844539819,CHM13
1115,16797,0.0663809013514318,CHM13
2198,35400,0.062090395480226,CHM13
1546,25201,0.0613467719534939,CHM13
3989,57210,0.0697255724523685,CHM13
1787,24161,0.0739621704399652,CHM13
1633,24283,0.0672486925009266,CHM13
1065,15094,0.0705578375513449,CHM13
2378,38329,0.0620417960291163,CHM13
2852,36325,0.0785134205092911,CHM13
1905,32655,0.0583371612310519,CHM13
1788,25815,0.0692620569436374,CHM13
1974,32167,0.0613672397177231,CHM13
2275,29503,0.0771108022912924,CHM13
1285,16928,0.0759097353497164,CHM13
3977,33805,0.117645318739831,CHM13
1870,34767,0.053786636753242995,CHM13
3173,20331,0.15606708966602698,CHM13
2061,25974,0.0793485793485794,CHM13
839,13219,0.0634692488085332,CHM13
2099,29578,0.0709649063493137,CHM13
1741,20143,0.0864320111204885,CHM13
1195,17666,0.067644062040077,CHM13
1197,18113,0.0660851322254734,CHM13
2712,21940,0.123609845031905,CHM13
1258,17453,0.0720792986879047,CHM13
3314,43497,0.076189162470975,CHM13
1715,20397,0.0840809923027896,CHM13
1462,22574,0.0647647736333835,CHM13
3831,50297,0.0761675646658846,CHM13
1764,33274,0.0530143655707159,CHM13
2252,30700,0.0733550488599349,CHM13
1368,19265,0.0710096029068259,CHM13
1042,15892,0.0655675811729172,CHM13
2523,28956,0.0871322005801906,CHM13
1517,20373,0.0744612968144112,CHM13
1184,14653,0.0808025660274347,CHM13
1136,16390,0.0693105552165955,CHM13
1319,18316,0.07201354007425201,CHM13
2012,27726,0.0725672653826733,CHM13
1227,16419,0.0747304951580486,CHM13
1896,20547,0.0922762447072565,CHM13
2216,33799,0.0655640699428977,CHM13
2300,31004,0.0741839762611276,CHM13
1483,20187,0.0734631198295933,CHM13
1331,18587,0.0716091892182708,CHM13
1457,19649,0.0741513563031198,CHM13
1395,22503,0.0619917344354086,CHM13
2593,29848,0.0868734923612972,CHM13
2239,31728,0.0705685829551185,CHM13
1241,17165,0.0722982813865424,CHM13
3408,28295,0.12044530835836699,CHM13
1855,29449,0.0629902543380081,CHM13
851,13121,0.0648578614434875,CHM13
852,12287,0.0693415805322699,CHM13
1542,27255,0.0565767749036874,CHM13
1342,18961,0.0707768577606666,CHM13
4114,27530,0.14943697784235402,CHM13
1988,26080,0.0762269938650307,CHM13
798,12076,0.0660814839350778,CHM13
1731,26210,0.0660434948492942,CHM13
3526,25366,0.139004967279035,CHM13
1211,13121,0.0922947946040698,CHM13
2220,29148,0.07616303005352,CHM13
1184,15766,0.0750983128250666,CHM13
1444,20211,0.0714462421453664,CHM13
1792,28257,0.0634179141451676,CHM13
1162,15536,0.0747940267765191,CHM13
1518,24366,0.0622999261265698,CHM13
1569,23364,0.0671545968156138,CHM13
1029,14272,0.0720992152466368,CHM13
1699,21798,0.0779429305440866,CHM13
1102,16288,0.0676571709233792,CHM13
6523,68688,0.0949656417423713,CHM13
1460,20319,0.0718539298193809,CHM13
1589,24550,0.0647250509164969,CHM13
1793,26096,0.0687078479460454,CHM13
3217,24295,0.13241407697057,CHM13
1401,20319,0.0689502436143511,CHM13
2126,25740,0.0825951825951826,CHM13
2558,24487,0.10446359292685901,CHM13
1391,21819,0.0637517759750676,CHM13
697,12222,0.0570283096056292,CHM13
1124,17854,0.0629550800940966,CHM13
3690,23786,0.15513327167241198,CHM13
1833,24345,0.0752926678989526,CHM13
1457,20921,0.0696429424979686,CHM13
1726,21539,0.0801337109429407,CHM13
1482,21978,0.0674310674310674,CHM13
1327,19317,0.0686959672827044,CHM13
1351,19827,0.068139405860695,CHM13
1282,22335,0.0573987015894336,CHM13
1732,23746,0.0729386001852944,CHM13
1385,22213,0.0623508756133796,CHM13
2206,28684,0.0769069864732952,CHM13
1777,23056,0.0770732130464955,CHM13
1156,16825,0.0687072808320951,CHM13
1141,17508,0.0651702079049577,CHM13
1475,22706,0.0649608033118999,CHM13
1369,20556,0.0665985600311345,CHM13
818,11221,0.07289902860707599,CHM13
1234,18960,0.065084388185654,CHM13
1725,22935,0.0752125572269457,CHM13
1499,21681,0.0691388773580554,CHM13
1471,20820,0.0706532180595581,CHM13
3638,28626,0.12708726332704498,CHM13
925,13399,0.0690350026121352,CHM13
1259,20881,0.0602940472199607,CHM13
1184,19456,0.0608552631578947,CHM13
1411,16427,0.0858951725817252,CHM13
